n,c,s,trial
24000,66412,24609,51
25000,68448,25416,51
26000,68950,27026,51
27000,76870,27520,51
28000,89234,28500,51
29000,82118,29469,51
30000,100187,30514,51
31000,101525,31318,51
32000,113926,32374,51
33000,106144,32932,51
34000,121190,36771,51
35000,119498,36844,51
36000,134420,37293,51
37000,103925,38058,51
38000,115085,38698,51
39000,157982,47181,51
40000,117873,42779,51
41000,146120,41533,51
42000,149622,42478,51
43000,49438,21500,51
44000,162163,45692,51
45000,130142,45329,51
46000,143623,47285,51
47000,156091,48309,51
48000,143537,48214,51
49000,146227,49082,51
50000,144920,50801,51
1000,2730,1017,52
2000,5863,2114,52
3000,11316,4137,52
4000,10101,4204,52
5000,14263,5193,52
6000,18710,6177,52
7000,20113,7008,52
8000,28491,8016,52
9000,20579,9350,52
10000,33489,10236,52
11000,29936,11079,52
12000,31166,12106,52
13000,42667,13232,52
14000,34365,14182,52
15000,43226,14995,52
16000,46015,16082,52
17000,57846,17281,52
18000,62963,19543,52
19000,50918,19507,52
20000,68368,22488,52
21000,56755,22057,52
22000,83069,22723,52
23000,60868,22860,52
24000,60830,25570,52
25000,68121,25731,52
26000,65061,27329,52
27000,84734,27580,52
28000,79031,28088,52
29000,89835,30163,52
30000,92931,30752,52
31000,88979,31134,52
32000,78901,32249,52
33000,98993,33010,52
34000,118401,36866,52
35000,98140,35492,52
36000,113515,35979,52
37000,89458,37241,52
38000,90251,38812,52
39000,141564,40139,52
40000,132039,40565,52
41000,110910,45437,52
42000,133957,42230,52
43000,147850,43808,52
44000,125734,44201,52
45000,139834,45021,52
46000,161797,46956,52
47000,133948,47468,52
48000,158029,48271,52
49000,129292,49490,52
50000,138051,50563,52
1000,3187,1058,53
2000,6041,2142,53
3000,7841,3428,53
4000,9888,4094,53
5000,16089,5090,53
6000,19137,6519,53
7000,23738,7276,53
8000,20670,8023,53
9000,25835,9723,53
10000,31866,10125,53
11000,28849,11150,53
12000,35322,12229,53
13000,29926,13191,53
14000,46722,14780,53
15000,43950,15399,53
16000,49533,16370,53
17000,61256,18945,53
18000,52343,18251,53
19000,44532,19465,53
20000,68054,20772,53
21000,71518,21608,53
22000,66086,22651,53
23000,72996,23256,53
24000,63616,24866,53
25000,64270,25517,53
26000,79175,26450,53
27000,71521,27475,53
28000,72017,28089,53
29000,85901,30611,53
30000,88147,30110,53
31000,97893,31722,53
32000,104369,32227,53
33000,95010,33591,53
34000,103316,34154,53
35000,103260,35259,53
36000,118239,36818,53
37000,116630,37987,53
38000,137695,40390,53
39000,119198,39334,53
40000,142399,41600,53
41000,137068,42228,53
42000,149425,42436,53
43000,149055,43060,53
44000,150822,44398,53
45000,131568,45582,53
46000,136119,46436,53
47000,151426,47499,53
48000,130752,48196,53
49000,135075,49767,53
50000,179310,51909,53
1000,2901,1104,54
2000,5570,2019,54
3000,7939,3047,54
4000,9772,4065,54
5000,13785,5154,54
6000,20370,6285,54
7000,16476,6995,54
8000,22710,8309,54
9000,28359,9054,54
10000,26648,10126,54
11000,41042,11609,54
12000,34903,12086,54
13000,41693,13263,54
14000,38199,14418,54
15000,34120,15356,54
16000,45269,16300,54
17000,57965,18166,54
18000,59753,18350,54
19000,53726,19309,54
20000,72289,20033,54
21000,72135,22722,54
22000,76903,22443,54
23000,65657,23212,54
24000,81082,24209,54
25000,66433,25274,54
26000,79566,26613,54
27000,87570,27159,54
28000,102122,28617,54
29000,33838,14501,54
30000,68810,31177,54
31000,94081,31818,54
32000,94762,32354,54
33000,103511,33638,54
34000,109448,34725,54
35000,94036,36163,54
36000,84806,36320,54
37000,116320,37436,54
38000,131950,38320,54
39000,109054,39754,54
40000,97684,41140,54
41000,115413,41210,54
42000,134173,43294,54
43000,141341,43336,54
44000,153112,46046,54
45000,158365,45723,54
46000,141111,46318,54
47000,143376,47730,54
48000,119640,49192,54
49000,165670,49806,54
50000,156988,50938,54
1000,2767,1007,55
2000,5401,2165,55
3000,11534,3799,55
4000,13564,4109,55
5000,15074,5021,55
6000,15875,6186,55
7000,25225,7419,55
8000,27843,8357,55
9000,30068,9238,55
10000,26920,10317,55
11000,30672,11506,55
12000,31126,12208,55
13000,33790,12982,55
14000,40435,14258,55
15000,41068,15310,55
16000,45268,16168,55
17000,51364,17330,55
18000,51445,18442,55
19000,44978,19218,55
20000,64703,20832,55
21000,67568,21959,55
22000,65672,22205,55
23000,56125,23182,55
24000,69844,24142,55
25000,58396,25336,55
26000,85452,27808,55
27000,68895,27426,55
28000,75641,28779,55
29000,77524,29211,55
30000,94192,30276,55
31000,95901,31790,55
32000,83004,32174,55
33000,88877,33218,55
34000,101660,34347,55
35000,119779,35854,55
36000,134995,38121,55
37000,127756,37872,55
38000,134005,38231,55
39000,109976,39160,55
40000,121502,40451,55
41000,118562,41144,55
42000,110620,43025,55
43000,141519,43897,55
44000,131510,44749,55
45000,126444,45375,55
46000,133660,46832,55
47000,153533,47526,55
48000,148075,48270,55
49000,158619,50142,55
50000,132020,50858,55
1000,2775,1006,56
2000,5117,2162,56
3000,9405,2998,56
4000,13861,4331,56
5000,12232,5025,56
6000,17949,6105,56
7000,23060,7092,56
8000,22084,8268,56
9000,24395,9101,56
10000,27333,10282,56
11000,32333,11346,56
12000,38812,12504,56
13000,39536,13028,56
14000,42176,14051,56
15000,45818,15153,56
16000,43121,16513,56
17000,62837,18403,56
18000,58749,18799,56
19000,63226,19364,56
20000,76609,21019,56
21000,72683,22561,56
22000,72263,22205,56
23000,63599,23401,56
24000,75276,24936,56
25000,80143,26268,56
26000,85766,27469,56
27000,73110,27732,56
28000,67895,28148,56
29000,82547,29019,56
30000,88727,30557,56
31000,74795,31499,56
32000,86954,32067,56
33000,111328,32601,56
34000,104054,35163,56
35000,100666,35315,56
36000,113316,36287,56
37000,98477,37003,56
38000,120075,38759,56
39000,116380,39204,56
40000,124107,40532,56
41000,132685,41212,56
42000,155918,43427,56
43000,109304,43035,56
44000,127506,45919,56
45000,136078,45134,56
46000,141036,46259,56
47000,108235,47392,56
48000,135951,48668,56
49000,162688,50358,56
50000,139461,50021,56
1000,2650,1024,57
2000,7402,2066,57
3000,10117,3091,57
4000,10069,4305,57
5000,16496,5054,57
6000,15912,6048,57
7000,25905,7357,57
8000,21579,8137,57
9000,25920,9262,57
10000,30804,10441,57
11000,27328,11207,57
12000,36873,12192,57
13000,35939,13292,57
14000,44747,14176,57
15000,49706,15854,57
16000,40751,16229,57
17000,60209,17519,57
18000,60639,19061,57
19000,63829,19082,57
20000,48811,22723,57
21000,72458,21883,57
22000,74930,22252,57
23000,53563,23562,57
24000,93491,24857,57
25000,85894,26016,57
26000,82798,26280,57
27000,79789,27871,57
28000,70901,28391,57
29000,74870,29440,57
30000,86298,30996,57
31000,94797,31516,57
32000,77939,32451,57
33000,96143,33382,57
34000,106096,35030,57
35000,119752,35472,57
36000,104478,37755,57
37000,131650,38185,57
38000,118850,38507,57
39000,127888,39413,57
40000,111878,40284,57
41000,128462,42046,57
42000,100960,42167,57
43000,107512,43160,57
44000,103414,44679,57
45000,120064,45637,57
46000,109140,46882,57
47000,152955,47479,57
48000,121259,48555,57
49000,150834,50219,57
50000,135862,51026,57
1000,3372,1029,58
2000,6887,2177,58
3000,9531,3214,58
4000,10536,4104,58
5000,13021,5094,58
6000,18785,6306,58
7000,19848,7228,58
8000,21545,8213,58
9000,29280,9558,58
10000,31368,10133,58
11000,32650,11797,58
12000,36959,12023,58
13000,47573,13335,58
14000,31934,14082,58
15000,42904,15260,58
16000,37369,16419,58
17000,54220,17164,58
18000,49249,18276,58
19000,47298,19342,58
20000,47933,20560,58
21000,55592,21233,58
22000,57579,22878,58
23000,66954,23256,58
24000,62121,24435,58
25000,64798,26183,58
26000,93847,26991,58
27000,83159,27765,58
28000,90948,29189,58
29000,85273,29852,58
30000,95044,30746,58
31000,100834,31621,58
32000,85273,32724,58
33000,96378,33311,58
34000,110689,34734,58
35000,125407,35064,58
36000,138086,38626,58
37000,91828,37789,58
38000,99444,38317,58
39000,120823,39920,58
40000,135521,41567,58
41000,127262,41123,58
42000,138263,42921,58
43000,110782,43674,58
44000,119763,44919,58
45000,130690,46121,58
46000,134305,47116,58
47000,129003,48463,58
48000,156673,48313,58
49000,155769,49292,58
50000,131303,50838,58
1000,2618,1069,59
2000,5231,1993,59
3000,9833,3225,59
4000,12469,4294,59
5000,16885,5146,59
6000,17103,6082,59
7000,19087,7264,59
8000,20082,8547,59
9000,21256,9023,59
10000,32808,10293,59
11000,39614,11820,59
12000,26244,12314,59
13000,29903,13205,59
14000,36499,14306,59
15000,35659,15228,59
16000,49610,16072,59
17000,56966,17773,59
18000,69650,19001,59
19000,56855,19031,59
20000,73106,20647,59
21000,56937,21086,59
22000,73733,23772,59
23000,82776,24605,59
24000,77188,24354,59
25000,62095,25545,59
26000,74918,26858,59
27000,84957,27582,59
28000,88878,28105,59
29000,93664,30193,59
30000,83619,29997,59
31000,73561,31049,59
32000,89038,32590,59
33000,103598,33035,59
34000,84485,35864,59
35000,122784,35609,59
36000,96867,36236,59
37000,132674,37308,59
38000,125046,38074,59
39000,95933,39691,59
40000,135394,40115,59
41000,135477,41632,59
42000,142948,42220,59
43000,125207,43627,59
44000,131095,45822,59
45000,116675,45167,59
46000,138677,46484,59
47000,170901,47101,59
48000,124135,48328,59
49000,114291,49631,59
50000,140019,51036,59
1000,2708,1076,60
2000,5234,2005,60
3000,10828,3207,60
4000,13197,4206,60
5000,13671,4835,60
6000,21546,6064,60
7000,17862,7219,60
8000,29373,8297,60
9000,22611,9061,60
10000,22817,10645,60
11000,35488,11218,60
12000,31068,12122,60
13000,34836,13411,60
14000,43851,14750,60
15000,49637,15604,60
16000,52860,16408,60
17000,56517,19463,60
18000,64362,18135,60
19000,47802,19026,60
20000,63623,21150,60
21000,68989,21645,60
22000,60359,22383,60
23000,69945,23704,60
24000,79721,24093,60
25000,87272,26047,60
26000,75804,26192,60
27000,64515,27180,60
28000,86154,28056,60
29000,80217,29926,60
30000,84779,30869,60
31000,78237,31406,60
32000,95220,32536,60
33000,106633,34042,60
34000,97624,34759,60
35000,83635,35703,60
36000,111395,36200,60
37000,100965,37306,60
38000,111573,38523,60
39000,109117,39247,60
40000,125948,41459,60
41000,147629,41121,60
42000,104227,42669,60
43000,124205,43192,60
44000,132991,44899,60
45000,141465,45017,60
46000,151479,46087,60
47000,115913,47101,60
48000,120704,48038,60
49000,150833,49505,60
50000,136775,50290,60
1000,2648,1084,61
2000,4836,1992,61
3000,9712,3143,61
4000,12115,4081,61
5000,16315,5008,61
6000,13562,6176,61
7000,20800,7455,61
8000,19226,8112,61
9000,23237,8998,61
10000,29858,10261,61
11000,29799,11024,61
12000,31166,12233,61
13000,38121,13248,61
14000,38293,14356,61
15000,41453,15083,61
16000,43613,15809,61
17000,60217,19234,61
18000,61263,19781,61
19000,60824,19824,61
20000,69318,20455,61
21000,67130,21615,61
22000,61593,22289,61
23000,64067,23671,61
24000,69213,24587,61
25000,61705,25057,61
26000,65204,25978,61
27000,91163,26896,61
28000,68089,28113,61
29000,70510,29018,61
30000,86149,30210,61
31000,95679,31833,61
32000,105885,33114,61
33000,78335,34363,61
34000,116405,34570,61
35000,108858,35946,61
36000,115885,36331,61
37000,114221,39721,61
38000,132684,38452,61
39000,105095,39053,61
40000,104048,40249,61
41000,90231,41485,61
42000,124290,42823,61
43000,146063,43182,61
44000,155163,44451,61
45000,163229,45639,61
46000,130626,46736,61
47000,156453,46594,61
48000,162629,48938,61
49000,149266,49257,61
50000,157236,51245,61
1000,2542,1010,62
2000,6451,2209,62
3000,10079,3155,62
4000,10286,4248,62
5000,13511,5068,62
6000,16252,6137,62
7000,20154,7216,62
8000,25013,8320,62
9000,32198,9461,62
10000,30924,10138,62
11000,26439,11344,62
12000,34797,12164,62
13000,39106,13401,62
14000,37324,13991,62
15000,36373,15557,62
16000,52555,16310,62
17000,57515,17546,62
18000,64663,18758,62
19000,57640,20621,62
20000,67189,20809,62
21000,52924,21086,62
22000,64161,22347,62
23000,61229,23300,62
24000,74484,24013,62
25000,74785,25180,62
26000,82252,26884,62
27000,81455,27177,62
28000,71766,28197,62
29000,71545,29231,62
30000,93680,30147,62
31000,94323,31381,62
32000,75564,32046,62
33000,77728,33734,62
34000,102778,34126,62
35000,111882,35286,62
36000,100082,36101,62
37000,132891,37442,62
38000,124913,39789,62
39000,111327,40489,62
40000,136701,41682,62
41000,109739,41315,62
42000,137752,42673,62
43000,133598,43949,62
44000,124283,44375,62
45000,132963,45693,62
46000,112830,47580,62
47000,137488,48079,62
48000,155232,48195,62
49000,155780,49504,62
50000,108855,50331,62
1000,3329,1065,63
2000,5559,2147,63
3000,10860,3098,63
4000,11772,4337,63
5000,19532,5548,63
6000,18545,6417,63
7000,20016,7242,63
8000,22442,8007,63
9000,25517,9136,63
10000,31868,10163,63
11000,31254,11910,63
12000,39489,12238,63
13000,34587,13059,63
14000,38948,14062,63
15000,52915,15117,63
16000,52359,16200,63
17000,58333,18635,63
18000,62792,18059,63
19000,63780,19679,63
20000,72007,20600,63
21000,64996,21283,63
22000,70018,22127,63
23000,70276,23525,63
24000,73263,24559,63
25000,65734,25341,63
26000,89291,26891,63
27000,82949,27596,63
28000,75737,28541,63
29000,67197,29084,63
30000,90224,30951,63
31000,72564,31398,63
32000,83896,32670,63
33000,101935,32707,63
34000,115015,34400,63
35000,89704,35297,63
36000,102378,36128,63
37000,110377,37155,63
38000,108134,38748,63
39000,124316,42360,63
40000,114455,40149,63
41000,155503,44559,63
42000,130067,42195,63
43000,136674,43424,63
44000,139863,45341,63
45000,134521,45318,63
46000,119074,47444,63
47000,156775,47062,63
48000,151649,48224,63
49000,117200,49378,63
50000,148073,50042,63
1000,3424,1028,64
2000,5722,2024,64
3000,8723,3300,64
4000,10642,4022,64
5000,13224,5065,64
6000,14155,6184,64
7000,23673,7312,64
8000,20956,8079,64
9000,29612,9644,64
10000,27958,10158,64
11000,32319,11754,64
12000,30485,12442,64
13000,40235,13141,64
14000,45609,14543,64
15000,43168,15324,64
16000,45999,16150,64
17000,57649,20085,64
18000,56385,18680,64
19000,59564,20587,64
20000,62985,20239,64
21000,59348,22355,64
22000,66731,22862,64
23000,78654,23871,64
24000,67450,24031,64
25000,82605,25952,64
26000,81318,26349,64
27000,73000,27241,64
28000,76398,28487,64
29000,82196,29545,64
30000,71481,30555,64
31000,112010,31739,64
32000,96127,32456,64
33000,115857,33044,64
34000,85743,34252,64
35000,89092,35669,64
36000,91193,36120,64
37000,114280,37150,64
38000,140518,38280,64
39000,133623,40868,64
40000,130947,40860,64
41000,95906,42074,64
42000,150852,44725,64
43000,121456,43260,64
44000,136695,44547,64
45000,111617,46022,64
46000,117356,46063,64
47000,159451,46829,64
48000,169222,49101,64
49000,141973,49410,64
50000,141309,50294,64
1000,1971,500,65
2000,6686,2065,65
3000,8953,3506,65
4000,11449,4265,65
5000,17518,5217,65
6000,18667,6051,65
7000,24446,7068,65
8000,28770,8335,65
9000,31295,9040,65
10000,27651,10491,65
11000,30442,11002,65
12000,41830,12150,65
13000,42908,13246,65
14000,51702,14730,65
15000,47534,15175,65
16000,45064,15779,65
17000,49091,17015,65
18000,66531,18905,65
19000,60833,19238,65
20000,68432,21144,65
21000,71443,21485,65
22000,78351,22816,65
23000,66472,23139,65
24000,81354,24372,65
25000,82558,25315,65
26000,64237,26452,65
27000,83182,28279,65
28000,92107,28197,65
29000,94479,29253,65
30000,78969,30225,65
31000,98343,31153,65
32000,75428,32214,65
33000,103208,33455,65
34000,92078,34182,65
35000,94662,36040,65
36000,111937,36652,65
37000,112135,37121,65
38000,125591,38041,65
39000,135595,39552,65
40000,113985,40986,65
41000,109333,42118,65
42000,119282,42242,65
43000,115073,44597,65
44000,128829,44913,65
45000,114515,44542,65
46000,138717,46298,65
47000,140459,47200,65
48000,138788,49887,65
49000,141698,50095,65
50000,167773,50269,65
1000,3701,1217,66
2000,6853,2137,66
3000,9306,3131,66
4000,12315,4385,66
5000,12816,5142,66
6000,16635,6359,66
7000,19693,7583,66
8000,22331,8106,66
9000,28282,9266,66
10000,30101,10870,66
11000,33279,11265,66
12000,35192,12373,66
13000,38500,13213,66
14000,46744,14251,66
15000,38020,15329,66
16000,40711,16275,66
17000,52316,17697,66
18000,60473,19320,66
19000,61993,19901,66
20000,68417,21737,66
21000,74910,22984,66
22000,65982,22717,66
23000,81649,23889,66
24000,68802,24216,66
25000,79830,26001,66
26000,85657,28085,66
27000,87807,27775,66
28000,89020,28392,66
29000,82832,29504,66
30000,81959,30256,66
31000,103006,31054,66
32000,81625,32783,66
33000,91862,33076,66
34000,99968,33886,66
35000,107248,35067,66
36000,133457,37442,66
37000,132843,37820,66
38000,130387,38391,66
39000,138207,43133,66
40000,116795,42821,66
41000,126269,43290,66
42000,142865,45408,66
43000,120803,43528,66
44000,111802,44141,66
45000,149628,46170,66
46000,132203,47138,66
47000,146428,47502,66
48000,164380,49069,66
49000,144673,49338,66
50000,118729,50606,66
1000,3309,1071,67
2000,4751,2170,67
3000,8393,3109,67
4000,9150,4112,67
5000,12100,5385,67
6000,17868,6252,67
7000,17400,7014,67
8000,25061,8138,67
9000,25966,9146,67
10000,24501,10426,67
11000,34786,11304,67
12000,40133,12105,67
13000,43507,13213,67
14000,33186,13995,67
15000,38822,16404,67
16000,54798,16408,67
17000,41586,19486,67
18000,50527,18414,67
19000,71216,19887,67
20000,54068,20145,67
21000,76313,22376,67
22000,67033,23836,67
23000,79625,23588,67
24000,76768,24649,67
25000,72154,25110,67
26000,85203,26017,67
27000,95171,27975,67
28000,89060,28935,67
29000,99267,30285,67
30000,97649,30192,67
31000,111030,31779,67
32000,97039,32443,67
33000,98897,33417,67
34000,100870,34134,67
35000,107634,34997,67
36000,107598,36219,67
37000,104130,37445,67
38000,127640,48243,67
39000,114515,40229,67
40000,128389,41668,67
41000,132535,43060,67
42000,112548,43205,67
43000,125901,44929,67
44000,125428,45442,67
45000,141662,46353,67
46000,168635,47535,67
47000,141331,47763,67
48000,142316,48162,67
49000,149973,49650,67
50000,145594,50911,67
1000,3385,1002,68
2000,4666,2044,68
3000,10469,3196,68
4000,12701,4165,68
5000,15400,5289,68
6000,15877,6298,68
7000,23361,7280,68
8000,26103,8228,68
9000,22621,9132,68
10000,26246,10068,68
11000,27219,11040,68
12000,30063,12041,68
13000,39821,13034,68
14000,41808,14344,68
15000,41338,15193,68
16000,38811,16066,68
17000,54204,17259,68
18000,59818,18888,68
19000,56711,19272,68
20000,52513,22066,68
21000,69262,22218,68
22000,67418,23232,68
23000,75233,23143,68
24000,75631,24163,68
25000,62794,25478,68
26000,69128,26215,68
27000,66043,27611,68
28000,80944,28883,68
29000,99395,29554,68
30000,95433,31060,68
31000,93622,31486,68
32000,100086,32923,68
33000,114374,33958,68
34000,94584,34766,68
35000,116757,35669,68
36000,113579,36423,68
37000,103670,37926,68
38000,106676,38562,68
39000,110884,39137,68
40000,129098,40248,68
41000,126302,41783,68
42000,142133,42058,68
43000,165231,43267,68
44000,121407,44274,68
45000,141498,45405,68
46000,138511,46125,68
47000,150485,48748,68
48000,118276,47909,68
49000,128539,49386,68
50000,171064,50776,68
1000,3075,1160,69
2000,5242,1995,69
3000,10184,3429,69
4000,11622,4218,69
5000,15783,5051,69
6000,14273,6179,69
7000,17378,7065,69
8000,23162,8196,69
9000,25070,9137,69
10000,28600,10190,69
11000,29590,12193,69
12000,28918,12052,69
13000,35417,13175,69
14000,43094,14016,69
15000,45995,15216,69
16000,39898,16045,69
17000,51762,19081,69
18000,43034,18286,69
19000,43481,19213,69
20000,56009,20627,69
21000,54352,21150,69
22000,72526,23370,69
23000,58980,23391,69
24000,68001,24148,69
25000,72920,25587,69
26000,75168,26156,69
27000,81785,27337,69
28000,84278,28192,69
29000,86316,29452,69
30000,89391,30213,69
31000,105933,31244,69
32000,114343,32725,69
33000,81178,33744,69
34000,110932,34353,69
35000,115936,35983,69
36000,121092,36353,69
37000,117935,38219,69
38000,119223,38407,69
39000,128863,39934,69
40000,142411,40711,69
41000,140877,40943,69
42000,129868,42639,69
43000,125684,43615,69
44000,156657,44364,69
45000,132095,46238,69
46000,110652,46720,69
47000,141345,47556,69
48000,116956,48361,69
49000,144388,49958,69
50000,179405,51221,69
1000,3699,1071,70
2000,6248,2184,70
3000,9521,3678,70
4000,9781,4128,70
5000,12687,5243,70
6000,19157,6092,70
7000,19809,7092,70
8000,29778,8202,70
9000,29034,9043,70
10000,26406,10258,70
11000,40120,11694,70
12000,38158,12016,70
13000,43131,13276,70
14000,43930,14104,70
15000,53645,15370,70
16000,49519,16341,70
17000,45756,17338,70
18000,48919,18769,70
19000,68485,19625,70
20000,71327,20495,70
21000,73295,22676,70
22000,76441,23013,70
23000,64830,23601,70
24000,83755,24398,70
25000,67909,25580,70
26000,86890,26406,70
27000,90808,28098,70
28000,94620,28723,70
29000,79216,29919,70
30000,75643,30946,70
31000,78398,31479,70
32000,88413,32833,70
33000,85009,34320,70
34000,100732,34535,70
35000,87927,36827,70
36000,84712,36397,70
37000,123473,37754,70
38000,98237,38781,70
39000,92620,39298,70
40000,115958,40399,70
41000,105201,41574,70
42000,101311,42432,70
43000,124015,43221,70
44000,154099,44766,70
45000,152169,45635,70
46000,112428,46004,70
47000,168668,47028,70
48000,148323,49306,70
49000,150709,49214,70
50000,139298,51046,70
1000,3196,1027,71
2000,7107,2043,71
3000,9718,3659,71
4000,11650,3878,71
5000,13532,5042,71
6000,21517,6192,71
7000,18827,7843,71
8000,23881,8104,71
9000,27906,9131,71
10000,26570,10043,71
11000,27629,10939,71
12000,32833,12140,71
13000,47619,13002,71
14000,38758,14011,71
15000,41305,15212,71
16000,53912,16446,71
17000,60281,21414,71
18000,58672,18060,71
19000,67855,19573,71
20000,68325,22150,71
21000,79774,21797,71
22000,63975,22800,71
23000,58473,23716,71
24000,58694,24188,71
25000,91865,25145,71
26000,93701,26264,71
27000,70765,27235,71
28000,83811,28546,71
29000,90592,29864,71
30000,89141,30355,71
31000,86981,31455,71
32000,81907,32797,71
33000,100354,33742,71
34000,116337,34753,71
35000,105026,34974,71
36000,104650,35883,71
37000,89683,37231,71
38000,110512,38416,71
39000,122506,39472,71
40000,126194,40348,71
41000,105436,42045,71
42000,120161,43782,71
43000,137508,44602,71
44000,132310,44106,71
45000,112831,45187,71
46000,117879,47025,71
47000,127998,47015,71
48000,124784,48034,71
49000,164304,50420,71
50000,176886,50078,71
1000,3264,1022,72
2000,6857,2084,72
3000,9497,3040,72
4000,12174,4334,72
5000,16315,5383,72
6000,17014,6299,72
7000,20313,7201,72
8000,23088,8226,72
9000,24869,9437,72
10000,31479,10372,72
11000,25426,11404,72
12000,37438,12365,72
13000,29783,13514,72
14000,35837,14395,72
15000,36259,15215,72
16000,45052,16686,72
17000,59189,18365,72
18000,53773,18177,72
19000,60251,21026,72
20000,69082,20088,72
21000,61609,22395,72
22000,79452,23244,72
23000,78470,24009,72
24000,82848,24038,72
25000,75216,25795,72
26000,79174,26396,72
27000,83968,27396,72
28000,81797,28352,72
29000,76599,29446,72
30000,89352,30116,72
31000,85729,31257,72
32000,82586,32257,72
33000,100974,33541,72
34000,119607,34045,72
35000,99669,35258,72
36000,129698,37711,72
37000,87651,37484,72
38000,125370,38432,72
39000,114062,39137,72
40000,99812,41057,72
41000,146906,42202,72
42000,110187,42754,72
43000,120761,43148,72
44000,126034,44652,72
45000,158663,45366,72
46000,130353,47045,72
47000,125293,47453,72
48000,166511,48213,72
49000,149849,49509,72
50000,130668,50351,72
1000,2508,1029,73
2000,4946,2044,73
3000,8691,3136,73
4000,10338,4075,73
5000,14612,5174,73
6000,9107,3000,73
7000,21028,7247,73
8000,20891,7986,73
9000,31411,9440,73
10000,34575,10227,73
11000,35081,12232,73
12000,41495,12172,73
13000,30610,13034,73
14000,43468,14301,73
15000,41793,15415,73
16000,48838,16259,73
17000,57344,17524,73
18000,65198,19443,73
19000,60139,19180,73
20000,67494,22118,73
21000,72633,21449,73
22000,79115,22193,73
23000,59143,24550,73
24000,86236,24736,73
25000,71449,26286,73
26000,89242,26681,73
27000,68605,27315,73
28000,87209,28462,73
29000,92631,30183,73
30000,79247,30871,73
31000,109465,31775,73
32000,92467,32747,73
33000,107077,33425,73
34000,113475,35082,73
35000,99581,35682,73
36000,88307,36316,73
37000,131396,37273,73
38000,138253,38165,73
39000,104958,39450,73
40000,128944,41089,73
41000,103475,41866,73
42000,120562,42926,73
43000,117462,43565,73
44000,139768,45039,73
45000,147344,45206,73
46000,129179,46121,73
47000,149436,47084,73
48000,146841,47970,73
49000,148601,50149,73
50000,141704,50817,73
1000,2450,1055,74
2000,6451,2108,74
3000,11177,3417,74
4000,11569,4194,74
5000,16320,4997,74
6000,21064,6406,74
7000,23987,7297,74
8000,30192,8295,74
9000,24413,9052,74
10000,27352,10018,74
11000,36751,11903,74
12000,35856,12398,74
13000,40099,13374,74
14000,40735,14439,74
15000,44560,15648,74
16000,49035,16036,74
17000,60942,18714,74
18000,40212,18353,74
19000,54375,19118,74
20000,73552,20452,74
21000,76187,21495,74
22000,60688,23365,74
23000,60790,22616,74
24000,67392,24064,74
25000,78163,25829,74
26000,78188,26887,74
27000,73387,27677,74
28000,67513,28020,74
29000,76668,29620,74
30000,79814,30623,74
31000,105010,32488,74
32000,87624,32738,74
33000,96663,33184,74
34000,124099,34556,74
35000,102812,35227,74
36000,120650,36807,74
37000,119042,37063,74
38000,108470,38257,74
39000,132656,40137,74
40000,92968,40296,74
41000,101353,41332,74
42000,120615,44871,74
43000,138608,43379,74
44000,122674,44375,74
45000,136109,45565,74
46000,134259,46289,74
47000,125651,47326,74
48000,136908,48115,74
49000,140741,49361,74
50000,157044,50693,74
1000,2821,1048,75
2000,4646,2013,75
3000,10648,3256,75
4000,11685,4215,75
5000,14126,5128,75
6000,21765,6514,75
7000,25139,7155,75
8000,19927,8084,75
9000,26527,9232,75
10000,25497,10146,75
11000,31721,11290,75
12000,31614,12268,75
13000,38764,13332,75
14000,33074,14093,75
15000,41228,15197,75
16000,38524,16044,75
17000,53906,19010,75
18000,59946,18703,75
19000,60038,19872,75
20000,53053,20055,75
21000,51083,21665,75
22000,56612,22660,75
23000,86177,23004,75
24000,84678,24421,75
25000,82123,26166,75
26000,78682,26336,75
27000,73169,27443,75
28000,76584,28480,75
29000,82531,28967,75
30000,68819,31012,75
31000,85463,31380,75
32000,110770,32803,75
33000,106587,33452,75
34000,111629,37050,75
35000,96753,35231,75
36000,94943,36911,75
37000,114361,37691,75
38000,95986,39202,75
39000,120926,39038,75
40000,125620,40189,75
41000,95408,41623,75
42000,120180,43872,75
43000,100518,43615,75
44000,149466,44123,75
45000,142802,45275,75
46000,138744,45953,75
47000,161669,47309,75
48000,165559,48817,75
49000,134411,50362,75
50000,134533,50382,75
1000,3470,1066,76
2000,6966,2112,76
3000,9413,3052,76
4000,10786,4136,76
5000,15762,5294,76
6000,18335,6219,76
7000,23742,7511,76
8000,23513,8316,76
9000,23748,9066,76
10000,23488,10417,76
11000,33862,13822,76
12000,35383,12191,76
13000,34247,13642,76
14000,32576,14454,76
15000,43925,15068,76
16000,50598,16401,76
17000,57145,20264,76
18000,56581,18193,76
19000,60374,19814,76
20000,55729,22784,76
21000,77095,22809,76
22000,70434,22167,76
23000,77476,23179,76
24000,55971,24318,76
25000,66870,25760,76
26000,85594,27269,76
27000,65424,27985,76
28000,90318,28671,76
29000,82950,29204,76
30000,82762,30296,76
31000,92066,31416,76
32000,78557,32459,76
33000,119558,33728,76
34000,118694,37401,76
35000,80072,35137,76
36000,78895,36267,76
37000,103400,37422,76
38000,120957,38353,76
39000,140896,40092,76
40000,113193,40342,76
41000,130976,41890,76
42000,138879,42167,76
43000,111842,43899,76
44000,132024,45788,76
45000,114469,44489,76
